id,ENAME,Last Name,Address,salary,Gross salary,Net Salary,
947,Vincent,Hun,Daruoyan,10000,10000,10000,
949,Uta,Kent,Guohua,10000,10000,10000,
980,Merna,Tulley,Mongaguá,10000,10000,10000,
485,Roxanne,Baggelley,Satrejan,10000,10000,10000,
947,Levey,Faichnie,Vrsi,10000,10000,10000,
94,Ganny,Mathie,Houston,10000,10000,10000,
419,Noll,Ivan,San Benito Abad,10000,10000,10000,
432,Renard,Gash,Baranovichi,10000,10000,10000,
684,Gideon,Didsbury,Toulouse,10000,10000,10000,
785,Urbain,Kirwin,Naviraí,10000,10000,10000,
25,Lotti,Kenright,Meipu,10000,10000,10000,
221,Abigail,Purkis,Chrast,10000,10000,10000,
47,Cyndy,Sayburn,Montijo,10000,10000,10000,
645,Opalina,Attersoll,Amiens,10000,10000,10000,
890,Lemmy,Pinnocke,Nové Město nad Metují,10000,10000,10000,
945,Bernardine,Paolicchi,Isak,10000,10000,10000,
708,Frederigo,Oldam,Nanyang,10000,10000,10000,
351,Deloris,Dunwoody,Zborište,10000,10000,10000,
920,Jessika,Berryann,Kertosari,10000,10000,10000,
582,Estel,Ajean,Mangulewa,10000,10000,10000,
409,Kath,Chasmoor,Thetford-Mines,10000,10000,10000,
712,Anna-maria,Quiney,Xianshuigu,10000,10000,10000,
859,Guillemette,Epinay,Cheongju-si,10000,10000,10000,
614,Hogan,Kail,Praia da Barra,10000,10000,10000,
58,Evangelina,Reedy,Lanas,10000,10000,10000,
494,Victor,Papez,Tiflet,10000,10000,10000,
481,Lodovico,Kemsley,Hupalivka,10000,10000,10000,
693,Holly-anne,Yakushkev,Draguignan,10000,10000,10000,
625,Zechariah,Brickell,Baorixile,10000,10000,10000,
38,Maible,Daggett,Ehu,10000,10000,10000,
835,Roxanna,Cattellion,Siquirres,10000,10000,10000,
861,Meghan,Kreuzer,Caazapá,10000,10000,10000,
884,Pavla,Sharper,Koper,10000,10000,10000,
217,Cyndy,Durbann,Cabra Figa,10000,10000,10000,
657,Raquela,Grills,Xiali,10000,10000,10000,
614,Clem,Townshend,Guyang,10000,10000,10000,
136,Ronna,Row,Tembau,10000,10000,10000,
475,Stephine,Payton,Kaniów,10000,10000,10000,
969,Colline,Billingsly,Futian,10000,10000,10000,
335,Cara,Alps,General Guido,10000,10000,10000,
54,Zacharia,Mander,Salcedo,10000,10000,10000,
496,Clareta,Prevost,Sawin,10000,10000,10000,
605,Dorri,Cappel,Siumate,10000,10000,10000,
714,Phillida,Jeanin,Bąków,10000,10000,10000,
236,Grace,Sextone,Nordeste,10000,10000,10000,
934,Kennan,Bing,Jingtan,10000,10000,10000,
796,Ferris,McGreay,Karlskrona,10000,10000,10000,
508,Kimberli,Pantry,Rafaela,10000,10000,10000,
985,Parke,Valentelli,Amiens,10000,10000,10000,
661,Joshia,Jiroutek,Baoshui,10000,10000,10000,
373,Salomi,Muggleton,Caldono,10000,10000,10000,
992,Antonina,Eykelbosch,Gardēz,10000,10000,10000,
592,Harriot,Jeyness,Wanglinkou,10000,10000,10000,
616,Allina,Kibblewhite,Pasiripis,10000,10000,10000,
836,Fernande,Weight,Karlskoga,10000,10000,10000,
70,Emelita,Lait,Lấp Vò,10000,10000,10000,
536,Salomo,Simeoni,Siocon,10000,10000,10000,
801,Daryle,Messier,Laugar,10000,10000,10000,
187,Gardiner,Cunnah,Luanda,10000,10000,10000,
6,Wade,Ickovits,Huanxi,10000,10000,10000,
4,Lazaro,Oswell,Komsomolsk,10000,10000,10000,
403,Nora,Lownes,Lisboa,10000,10000,10000,
822,Koo,Cattermull,Gondar,10000,10000,10000,
720,Kitti,Tieraney,Dongpu,10000,10000,10000,
323,Tom,Hughlin,Burūm,10000,10000,10000,
645,Benton,Kellaway,Shuidong,10000,10000,10000,
214,Amabel,Cantrill,Mella,10000,10000,10000,
767,Fania,Nutbeem,Qiaoshi,10000,10000,10000,
604,Gage,Adanez,Timaru,10000,10000,10000,
405,Valaree,Covotti,Qaşr Hallāl,10000,10000,10000,
505,Marleah,Clute,Shuibian,10000,10000,10000,
377,Elnar,Messiter,Strasbourg,10000,10000,10000,
566,Margalo,Gwalter,Buracan,10000,10000,10000,
530,Dirk,Buten,Bayt Ta‘mar,10000,10000,10000,
432,Jehanna,Allibone,Huatajata,10000,10000,10000,
120,Roarke,De Cleen,Mertert,10000,10000,10000,
437,Artemus,Longfellow,Croix,10000,10000,10000,
690,Whitman,Rudderham,Kosakowo,10000,10000,10000,
718,Khalil,Sawbridge,Mokotów,10000,10000,10000,
377,Marcellus,Sallter,Jabon,10000,10000,10000,
157,Orelie,Clutten,Rehnān,10000,10000,10000,
680,Clemmie,Feilden,Surgut,10000,10000,10000,
107,Malory,Langstrath,Xianghu,10000,10000,10000,
750,Curtice,Creech,Goraj,10000,10000,10000,
645,Whitman,Keddey,Nikhom Phattana,10000,10000,10000,
144,Wilmer,Southard,Kimitsu,10000,10000,10000,
671,Carlos,Pattemore,Padangpanjang,10000,10000,10000,
494,Hildy,Posse,Napalitan,10000,10000,10000,
495,Dulcie,McGlaughn,Mungwi,10000,10000,10000,
886,Justinn,Climer,Mekarsari,10000,10000,10000,
565,Merissa,Flather,Trieste,10000,10000,10000,
306,Mada,Jerzykiewicz,Borlänge,10000,10000,10000,
591,Hershel,Ridge,Businovo,10000,10000,10000,
891,Jewell,Kneal,Järfälla,10000,10000,10000,
789,Lamar,Rosenwasser,Clisson,10000,10000,10000,
206,Hendrik,Sprade,Zolochiv,10000,10000,10000,
630,Maryjo,Juhruke,Akhaldaba,10000,10000,10000,
916,Aurelie,Reide,Breia,10000,10000,10000,
301,Coleman,Wooster,Bulu,10000,10000,10000,
749,Nichole,Suston,Voznesenskoye,10000,10000,10000,
112,Brynna,Couves,Huanuni,10000,10000,10000,
38,Zaccaria,Lambshine,Quba,10000,10000,10000,
163,Shelley,Hubatsch,Quiaios,10000,10000,10000,
408,Beverlie,Daggett,Licun,10000,10000,10000,
644,Jameson,Loker,Kohāt,10000,10000,10000,
801,Virgil,Santora,Ōtake,10000,10000,10000,
515,Bevvy,Blodg,Huazhai,10000,10000,10000,
989,Timotheus,Poulson,Seixal,10000,10000,10000,
912,Murdock,Gilson,Batulawang,10000,10000,10000,
922,Ardella,Jowitt,Əhmədbəyli,10000,10000,10000,
672,Evangelina,Danser,Laiponda,10000,10000,10000,
328,Gloria,Bullerwell,Vilémov,10000,10000,10000,
832,Alfredo,Tether,Igreja,10000,10000,10000,
948,Zelda,Krishtopaittis,Fenais da Ajuda,10000,10000,10000,
521,Emalee,Spykings,Ystad,10000,10000,10000,
589,Hamel,Macken,Liufeng,10000,10000,10000,
665,Borden,Maps,Salem,10000,10000,10000,
561,Levy,Robers,Mersam,10000,10000,10000,
163,Jessika,Olwen,La Unión,10000,10000,10000,
957,Dewitt,Gussin,Mochishche,10000,10000,10000,
911,Lilia,Ennion,Fuvahmulah,10000,10000,10000,
672,Madalena,Children,Tilcara,10000,10000,10000,
992,Gabbie,Anstey,Barreirinhas,10000,10000,10000,
343,Alejandro,Walford,Lage,10000,10000,10000,
465,Anita,Meeus,Zhabagly,10000,10000,10000,
197,Margot,Mousby,Wanxian,10000,10000,10000,
665,Kiley,Padgham,Molo,10000,10000,10000,
10,Cordie,Sellner,Bueng Kum,10000,10000,10000,
71,Charley,Weedall,Blendis,10000,10000,10000,
189,Dun,Fassan,Pilar,10000,10000,10000,
219,Margarete,Wint,Limbe,10000,10000,10000,
88,Ibrahim,Kernoghan,Conception Bay South,10000,10000,10000,
264,Olia,Rosenstein,Sult,10000,10000,10000,
797,Jamey,Ridgedell,Baimajing,10000,10000,10000,
154,Jerrome,Antognazzi,Alicia,10000,10000,10000,
795,Angelico,Boole,Stěžery,10000,10000,10000,
639,Raina,Hammant,Netanya,10000,10000,10000,
859,Konstantin,Shaw,Fargo,10000,10000,10000,
773,Annaliese,Smithson,Kraków,10000,10000,10000,
114,Richart,Mullinder,Izborsk,10000,10000,10000,
799,Annette,Loney,Ivot,10000,10000,10000,
183,Randell,Ellissen,Limoeiro do Norte,10000,10000,10000,
241,Washington,Pickvance,Yallahs,10000,10000,10000,
532,Ruthe,Spalls,Nanguzhuang,10000,10000,10000,
171,Tracey,Melarkey,Daleszyce,10000,10000,10000,
65,Karen,Medhurst,Māsāl,10000,10000,10000,
610,Krystalle,Fisby,Bārkhān,10000,10000,10000,
612,Marne,Donwell,San Isidro,10000,10000,10000,
692,Boyce,Driver,Goianira,10000,10000,10000,
81,Mel,Cavet,Bambakashat,10000,10000,10000,
610,Desiri,Munson,Gedangan,10000,10000,10000,
862,Kendal,Brigdale,Lidingö,10000,10000,10000,
432,Blondy,Cullinane,Kuala Lumpur,10000,10000,10000,
876,Pietro,Cawthra,Cruz,10000,10000,10000,
849,Bartlet,Dufty,Rosa Zarate,10000,10000,10000,
770,Annadiane,Markson,Venëv,10000,10000,10000,
197,Blanca,Zoren,Sakon Nakhon,10000,10000,10000,
93,Valenka,Ligerton,Beiling,10000,10000,10000,
844,Siobhan,Adrain,La Palma,10000,10000,10000,
965,Fredek,Portal,Hadāli,10000,10000,10000,
631,Agretha,Newgrosh,Tianfu,10000,10000,10000,
165,Rog,Edlin,Khanāşir,10000,10000,10000,
725,Antonia,Fieldgate,Santa Maria do Souto,10000,10000,10000,
988,Sigmund,Prothero,Sukaraja,10000,10000,10000,
181,Fina,Navein,Tílisos,10000,10000,10000,
28,Rhonda,Jenkison,Ledeč nad Sázavou,10000,10000,10000,
412,Curran,Byford,Vypolzovo,10000,10000,10000,
948,Jacob,Merington,Mosfilotí,10000,10000,10000,
97,Elinor,Radish,Qingsong,10000,10000,10000,
393,Joyce,Redwood,Pervomayskaya,10000,10000,10000,
986,Missie,Bullman,Kitwe,10000,10000,10000,
465,Tam,Basso,San Vicente,10000,10000,10000,
378,Gaynor,Synnot,Arroyo Naranjo,10000,10000,10000,
254,Charlena,Plewman,Paris 11,10000,10000,10000,
824,Genny,Kempe,San Bautista,10000,10000,10000,
499,Katharina,Fulstow,Bene 'Ayish,10000,10000,10000,
424,Sabra,Antonikov,Rengasdengklok,10000,10000,10000,
510,Pammi,Medlen,Beitan,10000,10000,10000,
610,Bonny,Schukraft,Krasnorechenskiy,10000,10000,10000,
297,Herc,Tod,Banjar Tegal Belodan,10000,10000,10000,
61,Ogden,Stairmond,Teuva,10000,10000,10000,
459,Allan,Dubble,Papilawe,10000,10000,10000,
706,Hedy,Cutcliffe,Gavinhos de Baixo,10000,10000,10000,
479,Sisely,Arkil,Mjamaoué,10000,10000,10000,
954,Margot,Jinkinson,Ketangi,10000,10000,10000,
672,Yalonda,Amys,Pozhang,10000,10000,10000,
735,Archibold,Londors,Reutlingen,10000,10000,10000,
786,Mack,Batey,Xinzheng,10000,10000,10000,
697,Frank,Vasentsov,Chenjiahe,10000,10000,10000,
875,Artus,Davidsohn,Delft,10000,10000,10000,
696,Libbey,Oger,Paipa,10000,10000,10000,
497,Ruby,Klimowicz,Mandangoa,10000,10000,10000,
373,Darrelle,Pettie,Khadyzhensk,10000,10000,10000,
962,Kariotta,Basilotta,Pregradnaya,10000,10000,10000,
65,Antons,Petasch,Puqian,10000,10000,10000,
235,Win,Twigger,Jiaocheng,10000,10000,10000,
291,Philomena,Danielsky,Paris 09,10000,10000,10000,
228,Berenice,Veryard,Dambulla,10000,10000,10000,
891,Jeff,Mitrovic,Sembungin,10000,10000,10000,
604,Prisca,Heball,Paris 15,10000,10000,10000,
475,Kylila,Vizard,Sindangjawa,10000,10000,10000,
156,Ardenia,Upward,Pilníkov,10000,10000,10000,
648,Burk,Yuryatin,Sukasari,10000,10000,10000,
100,Saundra,Gurys,Hövsan,10000,10000,10000,
1000,Mikey,Tommen,Apeldoorn,10000,10000,10000,
942,Lonna,Saylor,Teresita,10000,10000,10000,
202,Madelle,Hurkett,Cravo Norte,10000,10000,10000,
683,Jeramie,Kimmins,Żurowa,10000,10000,10000,
785,Vivyan,Poulston,Štěnovice,10000,10000,10000,
112,Marcel,Laste,Burgau,10000,10000,10000,
484,Fowler,Nilles,Mudian,10000,10000,10000,
652,Rudy,Didball,Da’ao,10000,10000,10000,
598,Teressa,Mussetti,Xunzhai,10000,10000,10000,
672,Rosana,Tort,Nanshui,10000,10000,10000,
365,Vidovik,Sauvage,Poigar,10000,10000,10000,
281,Dyanne,Cota,Mangxing,10000,10000,10000,
438,Millisent,Flanders,Paris 18,10000,10000,10000,
488,Aloin,Mateu,Bonneville,10000,10000,10000,
635,Kerby,Umbert,Besançon,10000,10000,10000,
631,Mikael,O'Doran,Bršadin,10000,10000,10000,
512,Engelbert,Barling,Khasavyurt,10000,10000,10000,
623,Natty,Seelbach,Donghoufang,10000,10000,10000,
870,Lanie,Gatesman,Paris 09,10000,10000,10000,
980,Hunter,Breydin,Maungatapere,10000,10000,10000,
865,Clio,Redish,Liwan,10000,10000,10000,
419,Ulberto,Dzeniskevich,Yingkeng,10000,10000,10000,
759,Maurits,Mc Gee,Yijiang,10000,10000,10000,
902,Dianna,Cockburn,Bardīyah,10000,10000,10000,
693,Phebe,Boyall,Hässelby,10000,10000,10000,
457,Ofelia,Jeffries,Gierłoż,10000,10000,10000,
887,Garek,Lutwidge,Jinhua,10000,10000,10000,
341,Guglielma,Tack,Bŭstonqal’a,10000,10000,10000,
679,Aurelea,Neles,Gununglajang,10000,10000,10000,
182,Jose,Blackaller,Xunjian,10000,10000,10000,
130,Ulrica,Perrett,Aplahoué,10000,10000,10000,
511,Dinny,Mitchenson,Sukoreno,10000,10000,10000,
407,Ginger,Adamovicz,Talnakh,10000,10000,10000,
392,Gale,Eldershaw,Danidehe,10000,10000,10000,
822,Dacey,Colborn,Černilov,10000,10000,10000,
555,Ansel,MacGragh,Tres Arroyos,10000,10000,10000,
954,Colline,Bushrod,Luwingu,10000,10000,10000,
485,Sybil,Helstrip,Paarl,10000,10000,10000,
636,Milty,Campsall,Khlevnoye,10000,10000,10000,
982,Phylys,Thundercliffe,Monteros,10000,10000,10000,
624,Silvano,Lowater,Kebonan,10000,10000,10000,
512,Irma,Samsin,Quma,10000,10000,10000,
976,Kayne,Dawid,Kidodi,10000,10000,10000,
915,Judye,Attril,Kelodan,10000,10000,10000,
107,Courtnay,Goodsal,Wonorejo,10000,10000,10000,
811,Paige,Teml,Machakos,10000,10000,10000,
928,Travers,Cloake,Tanlad,10000,10000,10000,
368,Whitby,Brisbane,Uwelini,10000,10000,10000,
949,Janelle,Mapson,Beicheng,10000,10000,10000,
687,Dukey,Littlefair,Yaypan,10000,10000,10000,
658,Seth,Humpatch,Al Finţās,10000,10000,10000,
325,Aleksandr,Berg,Queluz de Baixo,10000,10000,10000,
452,Dylan,Emburey,Longhua,10000,10000,10000,
717,Lyndy,Bahde,Lille,10000,10000,10000,
94,Terra,Nestoruk,Presidencia Roque Sáenz Peña,10000,10000,10000,
904,Alexandrina,Gledstane,Virginia Beach,10000,10000,10000,
72,Felizio,Skocroft,Nueva Fuerza,10000,10000,10000,
807,Freemon,Linbohm,Famaillá,10000,10000,10000,
381,Tamra,Jursch,Cibodas,10000,10000,10000,
637,Kaylee,McIlraith,Želešice,10000,10000,10000,
527,Nehemiah,Peploe,Yushan,10000,10000,10000,
299,Trey,Hedworth,Carenang Lor,10000,10000,10000,
691,Alex,McGiff,Bang Bo,10000,10000,10000,
383,Annelise,Dukelow,Songkhla,10000,10000,10000,
351,Prinz,Gilbert,Eshan,10000,10000,10000,
690,Dionysus,Barenski,Serra,10000,10000,10000,
373,Moreen,Erbe,Ban Huai Thalaeng,10000,10000,10000,
225,Lucius,Nudd,Frakulla e Madhe,10000,10000,10000,
19,Murvyn,Rubinovici,Ystad,10000,10000,10000,
750,Madge,Guitonneau,Dingzigu,10000,10000,10000,
472,Bengt,Lillecrop,Mayrtup,10000,10000,10000,
654,Ardis,Sarre,Yanda Bayo,10000,10000,10000,
35,Devon,Sauvain,Langqi,10000,10000,10000,
141,Aaron,Monte,Huaraz,10000,10000,10000,
671,Duke,Ruler,Tulsa,10000,10000,10000,
179,Prudy,Beaze,Daban,10000,10000,10000,
887,Delmar,Menguy,Lusigang,10000,10000,10000,
574,Marquita,Harness,Dijon,10000,10000,10000,
990,Murielle,Scogin,Belo sur Tsiribihina,10000,10000,10000,
14,Nickolaus,Sendley,Sheki,10000,10000,10000,
41,Tome,Spraggs,Pedreira,10000,10000,10000,
850,Hobie,Durant,Tongyu,10000,10000,10000,
715,Tallie,Purtell,Xiakouyi,10000,10000,10000,
854,Ulick,Catenot,Bambous Virieux,10000,10000,10000,
990,Delia,Verrill,Kedrovoye,10000,10000,10000,
160,Hermione,Cardnell,Kebonkalapa,10000,10000,10000,
35,Rodd,Oloshkin,Postmasburg,10000,10000,10000,
355,Whitney,Coppins,Kanbe,10000,10000,10000,
203,Cecilia,Fourmy,Itapetininga,10000,10000,10000,
236,Nolana,Eckley,Lushikeng,10000,10000,10000,
34,Mireille,Prozescky,Xiangqiao,10000,10000,10000,
177,Sella,Meaking,Dachnoye,10000,10000,10000,
92,Allene,Lovelace,Xunhe,10000,10000,10000,
912,Ezra,MacNelly,Dillenburg,10000,10000,10000,
742,Basia,Schelle,Vilhena,10000,10000,10000,
493,Katalin,Dowd,Ostrowite,10000,10000,10000,
129,Claudelle,Muckeen,Honglin,10000,10000,10000,
653,Rudy,Macveigh,Tibakisa,10000,10000,10000,
174,Lizette,MacDiarmond,Indaiatuba,10000,10000,10000,
871,Juanita,Sheringham,Banjar Wates Tengah,10000,10000,10000,
350,Hilary,Dunster,Villavicencio,10000,10000,10000,
428,Ianthe,Jedrzejkiewicz,Tembilahan,10000,10000,10000,
16,Ernestine,Lawlee,Senggapi,10000,10000,10000,
694,Alvy,Caldeyroux,Örnsköldsvik,10000,10000,10000,
783,Orel,Carney,Nagornyy,10000,10000,10000,
535,Bartholomew,Agiolfinger,Rousínov,10000,10000,10000,
71,Alfi,Kobierzycki,Jianghua,10000,10000,10000,
601,Laverne,Keetch,Beishan,10000,10000,10000,
238,Rodrique,Dimitresco,Bulqizë,10000,10000,10000,
649,Sidoney,Dacey,Najiaying,10000,10000,10000,
568,Jenine,Houliston,Grängesberg,10000,10000,10000,
688,Emanuel,Bacon,Pocrí,10000,10000,10000,
101,Shawn,Derobert,Zoetermeer,10000,10000,10000,
219,Russ,Farndon,Beppu,10000,10000,10000,
24,Appolonia,Calf,Kujang,10000,10000,10000,
951,Ambrosi,Hollingby,Cluses,10000,10000,10000,
918,Paolina,Muschette,Kabinda,10000,10000,10000,
662,Rhett,Dadge,Masarayao,10000,10000,10000,
849,Merell,Maykin,Haczów,10000,10000,10000,
980,Micki,Bulled,Yanqi,10000,10000,10000,
820,Terri,Maylott,Sancang,10000,10000,10000,
312,Ellery,Gonnely,Xiagong,10000,10000,10000,
773,Wade,Glawsop,Xiaozhen,10000,10000,10000,
54,Cortie,Rainforth,San Cristóbal,10000,10000,10000,
663,Alecia,Condell,Privlaka,10000,10000,10000,
626,Ameline,Sherland,Vol’nyy Aul,10000,10000,10000,
892,Rowe,Crimes,San Isidro de Lules,10000,10000,10000,
903,Moria,Gogerty,Mandala,10000,10000,10000,
488,Lucine,Colthurst,Urungpigang,10000,10000,10000,
433,Sukey,Drowsfield,Spånga,10000,10000,10000,
548,Minni,Andrzejak,Saltsjöbaden,10000,10000,10000,
748,Meaghan,Reilly,Liping,10000,10000,10000,
886,Pat,Jory,Pukkila,10000,10000,10000,
395,Uriah,Fleming,Yiwa,10000,10000,10000,
594,Ellette,Seabrook,Quintas,10000,10000,10000,
820,Rodolphe,Holberry,Merkezköy,10000,10000,10000,
271,Valentin,Sprey,Kthella e Epërme,10000,10000,10000,
270,Nerte,Wadlow,Satis,10000,10000,10000,
168,Marcela,Husbands,Znamenskoye,10000,10000,10000,
495,Emanuele,Lynde,Munjul,10000,10000,10000,
133,Ina,Tanby,Hongsi,10000,10000,10000,
519,Ford,Neylon,Qianjin,10000,10000,10000,
241,Geoffrey,Goodchild,Marelesu,10000,10000,10000,
809,Tucker,Tolworthie,Nangen,10000,10000,10000,
269,Milissent,Wardall,Mlonggo,10000,10000,10000,
941,Mollee,Gough,Rybatskoye,10000,10000,10000,
975,Kelvin,Spuner,Sanguansi,10000,10000,10000,
919,Shepperd,Hasling,Ghayl Bā Wazīr,10000,10000,10000,
292,Bernita,Stoffersen,Sámi,10000,10000,10000,
499,Trudi,Penvarne,Bumirejo,10000,10000,10000,
757,Thorpe,Golston,Las Palmas,10000,10000,10000,
83,Katlin,Fearenside,Bukomansimbi,10000,10000,10000,
747,Audie,Cowpe,Fenghuangdong,10000,10000,10000,
104,Ebeneser,Usher,Courtaboeuf,10000,10000,10000,
608,Durand,Bowerbank,Paris 06,10000,10000,10000,
381,Loralie,Tunniclisse,Fuling,10000,10000,10000,
445,Suzann,Consadine,Maastricht,10000,10000,10000,
944,Bettine,Thunders,Stord,10000,10000,10000,
57,Emlyn,Titt,Kaingiwa,10000,10000,10000,
893,Roxane,Sinkings,Katrineholm,10000,10000,10000,
547,Trixy,Benduhn,Wenquan,10000,10000,10000,
690,Brett,Ledson,Sonsorol Village,10000,10000,10000,
771,Hildagard,Coppard,Queimados,10000,10000,10000,
544,Perice,Bradfield,Sangpi,10000,10000,10000,
595,Roselle,Dahmke,Santa Cruz do Sul,10000,10000,10000,
1000,Scotty,Turmel,Suifenhe,10000,10000,10000,
437,Carlen,McCole,Shibukawa,10000,10000,10000,
831,Ester,Stanlack,Bambous Virieux,10000,10000,10000,
375,Holt,Corben,Rinconada,10000,10000,10000,
892,Grethel,Ferenczi,Puerto Varas,10000,10000,10000,
631,Abbie,Simoneau,Hongling,10000,10000,10000,
657,Poul,Benkhe,Shiye,10000,10000,10000,
914,Raynard,Olford,Taiyanghe,10000,10000,10000,
624,Nyssa,Pedrol,Praia Grande,10000,10000,10000,
87,Ree,MacNeilly,Meiyao,10000,10000,10000,
189,Benoit,Pilley,Al Mughayyir,10000,10000,10000,
147,Land,Buddell,Caburan,10000,10000,10000,
787,Ruddie,Spawton,Rodas,10000,10000,10000,
827,Woodie,Cheves,Shiniu,10000,10000,10000,
934,Claudie,Lautie,La Cesira,10000,10000,10000,
985,Marcille,Calvey,Doushan,10000,10000,10000,
425,Tim,Gettings,Jishi,10000,10000,10000,
774,Ashleigh,Raven,Jinan-gun,10000,10000,10000,
473,Conney,Jedrzejczak,Zhichanghe,10000,10000,10000,
468,Roosevelt,Haskur,Polonnaruwa,10000,10000,10000,
360,Jacklin,De Rechter,Kudowa-Zdrój,10000,10000,10000,
703,Allin,Carneck,La Maná,10000,10000,10000,
304,Kassia,Eggle,Uruaçu,10000,10000,10000,
361,Wilma,Dettmar,Toulouse,10000,10000,10000,
185,Rupert,Hardan,Acolla,10000,10000,10000,
134,Findlay,Barkaway,Cangchang,10000,10000,10000,
405,Corrina,Gostick,Al Ḩazm,10000,10000,10000,
36,Milton,Chalcroft,Concepción,10000,10000,10000,
869,Isidro,Mackerel,Los Arcos,10000,10000,10000,
308,Antonino,Paley,Sambonggede,10000,10000,10000,
74,Haley,Alfonzo,Qijia,10000,10000,10000,
956,Winthrop,Borrel,Julun,10000,10000,10000,
85,Wes,Alesbrook,São Roque,10000,10000,10000,
82,Juditha,Bushe,Yinyang,10000,10000,10000,
976,Shane,Maylard,Padova,10000,10000,10000,
737,Betteanne,Hallbord,Wangqingtuo,10000,10000,10000,
467,Jenna,Luetchford,Longtang,10000,10000,10000,
369,Abdul,Linne,Boa Esperança,10000,10000,10000,
162,Kearney,Dockreay,Sekampung,10000,10000,10000,
334,Aubry,Collyear,Capão da Canoa,10000,10000,10000,
887,Clywd,Cheel,Baldone,10000,10000,10000,
400,Gilberta,Hollingsbee,Kabūdarāhang,10000,10000,10000,
7,Rudolf,Cradick,Bakaran Kulon,10000,10000,10000,
262,Frieda,Bettenson,San Juan de Dios,10000,10000,10000,
876,Kippie,Galler,Duanjia,10000,10000,10000,
444,Carlina,Harbord,Shchigry,10000,10000,10000,
601,Maximo,Grigor,Lianshi,10000,10000,10000,
478,Phedra,O'Sullivan,Dalonghua,10000,10000,10000,
792,Hunter,Robbings,Huxiaoqiao,10000,10000,10000,
15,Abbott,Mayou,Krebetkrajan,10000,10000,10000,
228,Marnie,Hofler,Shuangpengxi,10000,10000,10000,
813,Joane,Wildes,Qiaozi,10000,10000,10000,
669,Anestassia,Wellan,Luci,10000,10000,10000,
258,Jon,Ausher,Balboa,10000,10000,10000,
602,Der,Epperson,Furong,10000,10000,10000,
357,Cory,Gavozzi,Ust’-Labinsk,10000,10000,10000,
622,Barnabe,Lacasa,Araxá,10000,10000,10000,
722,Rikki,Gallamore,Mbouda,10000,10000,10000,
597,Bogey,Hasney,Žacléř,10000,10000,10000,
479,Rosco,Gummery,Turpay,10000,10000,10000,
388,Weston,Coogan,Tisco,10000,10000,10000,
947,Hew,Salatino,Vesoul,10000,10000,10000,
856,Nonah,Lafont,Hongjiang,10000,10000,10000,
690,Marney,Gridon,Stavropol’,10000,10000,10000,
65,Jocelyn,Olyonov,Chýnov,10000,10000,10000,
396,Olivie,Salery,Santiago,10000,10000,10000,
49,Brent,Gossipin,Thị Trấn Quế,10000,10000,10000,
369,Normand,Well,Ban Huai Thalaeng,10000,10000,10000,
436,Bond,Kalb,Hoolt,10000,10000,10000,
211,Ailbert,Sighart,Singkup,10000,10000,10000,
188,Damiano,Daubeny,Otllak,10000,10000,10000,
817,Karilynn,Friskey,Odeleite,10000,10000,10000,
259,Cary,Morsom,Campbellton,10000,10000,10000,
554,Jasmine,Calvey,Vaiamonte,10000,10000,10000,
414,Erny,Skarman,Weishan,10000,10000,10000,
68,Eunice,Henricsson,Wilkowice,10000,10000,10000,
501,Ring,Grimble,Mingshuihe,10000,10000,10000,
129,Lebbie,Spaight,Bagu,10000,10000,10000,
289,Curtice,Kraut,Ipiales,10000,10000,10000,
563,Frankie,Weald,Ngchesar Hamlet,10000,10000,10000,
900,Caresse,Wrist,Tanalt,10000,10000,10000,
142,Hyacintha,McKnish,Lewoluo,10000,10000,10000,
228,Nat,Lettsom,Peristerá,10000,10000,10000,
326,Roselia,Scuffham,Limoges,10000,10000,10000,
783,Eloisa,Welch,Smolyaninovo,10000,10000,10000,
255,Ingeborg,Hasnip,Mayenne,10000,10000,10000,
735,Pinchas,Abrahmer,Dologon,10000,10000,10000,
994,Petrina,Paxman,Ubonratana,10000,10000,10000,
252,Melvin,Leitche,Dongcun,10000,10000,10000,
245,Anthea,Kennerley,Los Angeles,10000,10000,10000,
704,Arnaldo,Palin,Monte Alto,10000,10000,10000,
624,Aguste,Mordey,Bolesławiec,10000,10000,10000,
992,Boonie,Fyall,Piet Retief,10000,10000,10000,
721,Donia,Bain,Engenho,10000,10000,10000,
977,Clo,Horsted,Vodňany,10000,10000,10000,
944,Juliana,Robertelli,Wabana,10000,10000,10000,
845,Blinnie,Paramore,Åstorp,10000,10000,10000,
428,Jacob,Bonanno,N’dalatando,10000,10000,10000,
611,Arda,Dockwray,Linköping,10000,10000,10000,
82,Frances,Hullot,Rasūlnagar,10000,10000,10000,
428,Shalom,Towl,Tabuating,10000,10000,10000,
264,Shae,Huyton,Yonkers,10000,10000,10000,
505,Meier,Barfford,Fazhan,10000,10000,10000,
854,Moritz,Cheeke,Amagasaki,10000,10000,10000,
750,Nicola,Ethelston,Nangaroro,10000,10000,10000,
875,Norean,Baish,Město Albrechtice,10000,10000,10000,
256,Ric,Cousin,Silodakon,10000,10000,10000,
643,Malorie,Kuhnwald,Brooklyn,10000,10000,10000,
162,Danyelle,Itzkovici,Imeni Zhelyabova,10000,10000,10000,
116,Joline,Renneke,Rennes,10000,10000,10000,
353,Opaline,Judd,Kwidzyn,10000,10000,10000,
345,Burg,Guiver,Limoges,10000,10000,10000,
